Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode,Customer_Age,Customer_Gender
ORD-00114,2023-02-13,CUST-0073,Neha Gupta,Corporate,North,Haryana,Furniture,Furnishings,1,460.16,0.0,460.16,65.81,Same Day,40,Female
ORD-02393,2023-02-14,CUST-0390,Aditya Reddy,Consumer,East,West Bengal,Office Supplies,Storage,1,41.78,0.2,33.42,-1.14,First Class,60,Female
ORD-02608,2023-02-15,CUST-0388,Riya Reddy,Consumer,West,Maharashtra,Technology,Machines,8,334.5,0.0,2676.01,502.94,Standard Class,29,Female
ORD-00324,2023-02-16,CUST-0031,Riya Iyer,Consumer,North,Punjab,Office Supplies,Art,9,114.71,0.0,1032.42,253.19,Second Class,53,Male
ORD-00245,2023-02-16,CUST-0079,Amit Kapoor,Consumer,South,Kerala,Office Supplies,Binders,9,146.75,0.4,792.45,38.74,Standard Class,40,Female
ORD-00471,2023-02-17,CUST-0113,Karan Mehta,Corporate,East,Odisha,Office Supplies,Storage,5,99.7,0.1,448.67,106.96,First Class,33,Male
ORD-00906,2023-02-17,CUST-0220,Sanjay Chopra,Home Office,North,Haryana,Technology,Copiers,11,366.87,0.2,3228.41,256.63,Second Class,29,Male
ORD-00026,2023-02-17,CUST-0057,Saanvi Joshi,Corporate,South,Tamil Nadu,Furniture,Furnishings,3,538.23,0.1,1453.22,99.9,First Class,35,Male
ORD-02059,2023-02-18,CUST-0212,Kabir Sharma,Consumer,South,Tamil Nadu,Furniture,Furnishings,7,243.4,0.2,1363.03,23.02,Same Day,32,Male
ORD-02882,2023-02-18,CUST-0151,Ishaan Nair,Consumer,East,West Bengal,Office Supplies,Paper,3,42.5,0.4,76.5,15.05,Same Day,61,Male
ORD-02936,2023-02-18,CUST-0286,Ananya Singh,Corporate,North,Haryana,Technology,Phones,11,743.04,0.15,6947.44,712.93,Standard Class,33,Female
ORD-01966,2023-02-18,CUST-0204,Karan Gupta,Corporate,Central,Uttar Pradesh,Office Supplies,Binders,9,87.63,0.0,788.67,187.86,Standard Class,31,Female
ORD-02252,2023-02-19,CUST-0161,Sanjay Iyer,Consumer,Central,Chhattisgarh,Technology,Machines,9,1070.8,0.1,8673.5,1132.47,First Class,41,Male
ORD-02485,2023-02-19,CUST-0135,Myra Gupta,Consumer,North,Delhi,Office Supplies,Art,1,148.5,0.3,103.95,0.1,Second Class,32,Female
ORD-01845,2023-02-20,CUST-0301,Amit Reddy,Consumer,West,Gujarat,Office Supplies,Binders,3,27.29,0.1,73.69,16.48,Second Class,46,Male
ORD-02144,2023-02-20,CUST-0083,Vivaan Mehta,Consumer,South,Tamil Nadu,Technology,Machines,1,182.09,0.1,163.88,18.58,Standard Class,60,Male
ORD-00264,2023-02-20,CUST-0042,Diya Reddy,Home Office,North,Delhi,Office Supplies,Binders,9,21.66,0.1,175.46,51.81,Standard Class,29,Male
ORD-01349,2023-02-21,CUST-0385,Aarav Reddy,Home Office,West,Maharashtra,Technology,Machines,4,170.49,0.2,545.56,27.8,Second Class,40,Male
ORD-00221,2023-02-21,CUST-0208,Riya Iyer,Corporate,West,Gujarat,Office Supplies,Binders,9,147.68,0.2,1063.33,150.27,Second Class,57,Female
ORD-02168,2023-02-21,CUST-0171,Aarav Joshi,Corporate,West,Rajasthan,Office Supplies,Storage,8,85.89,0.15,584.08,107.93,Standard Class,28,Female
ORD-02417,2023-02-21,CUST-0329,Arjun Chopra,Corporate,West,Rajasthan,Office Supplies,Paper,3,133.02,0.0,399.07,96.59,Standard Class,64,Female
ORD-02960,2023-02-21,CUST-0105,Aditya Sharma,Home Office,Central,Madhya Pradesh,Office Supplies,Art,10,120.66,0.15,1025.61,180.18,Standard Class,45,Male
ORD-01498,2023-02-22,CUST-0323,Sanjay Chopra,Consumer,North,Punjab,Office Supplies,Binders,4,11.4,0.0,45.61,-2.64,Standard Class,48,Female
ORD-02559,2023-02-22,CUST-0217,Neha Iyer,Consumer,West,Gujarat,Office Supplies,Art,2,124.9,0.0,249.79,70.4,Standard Class,29,Female
ORD-01682,2023-02-22,CUST-0149,Meera Kapoor,Consumer,Central,Uttar Pradesh,Technology,Copiers,11,505.95,0.1,5008.89,652.3,Standard Class,63,Male
ORD-02872,2023-02-22,CUST-0363,Tara Joshi,Home Office,East,Odisha,Furniture,Tables,2,710.09,0.2,1136.14,11.17,Standard Class,56,Female
ORD-01072,2023-02-22,CUST-0234,Kabir Nair,Consumer,East,Bihar,Technology,Accessories,2,307.99,0.15,523.59,51.31,First Class,43,Female
ORD-01646,2023-02-23,CUST-0025,Saanvi Mehta,Home Office,South,Karnataka,Technology,Machines,10,1118.48,0.15,9507.08,995.21,Standard Class,57,Female
ORD-01705,2023-02-23,CUST-0098,Karan Singh,Corporate,West,Rajasthan,Office Supplies,Storage,6,138.1,0.0,828.63,214.75,Standard Class,55,Male
ORD-00967,2023-02-23,CUST-0032,Tara Singh,Corporate,North,Haryana,Office Supplies,Paper,10,98.9,0.0,988.99,271.19,Second Class,57,Male
ORD-00311,2023-02-24,CUST-0176,Riya Sharma,Consumer,West,Gujarat,Office Supplies,Art,9,129.46,0.1,1048.6,198.45,Second Class,55,Female
ORD-00791,2023-02-24,CUST-0002,Amit Kapoor,Corporate,North,Punjab,Furniture,Tables,8,137.04,0.4,657.79,-48.25,Standard Class,50,Male
ORD-00460,2023-02-24,CUST-0357,Rohan Joshi,Consumer,Central,Uttar Pradesh,Technology,Phones,1,867.85,0.0,867.85,156.77,Second Class,62,Female
ORD-00261,2023-02-25,CUST-0284,Aditya Iyer,Corporate,South,Karnataka,Furniture,Bookcases,2,404.39,0.1,727.9,47.12,Second Class,52,Male
ORD-01297,2023-02-25,CUST-0280,Ishaan Rao,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,9,51.2,0.15,391.72,46.46,Standard Class,34,Male
ORD-01628,2023-02-25,CUST-0390,Aditya Reddy,Consumer,East,West Bengal,Furniture,Chairs,9,154.73,0.0,1392.55,163.19,Standard Class,60,Female
ORD-00757,2023-02-26,CUST-0019,Meera Rao,Consumer,South,Karnataka,Technology,Accessories,10,1264.92,0.1,11384.32,1469.28,Standard Class,33,Male
ORD-02419,2023-02-26,CUST-0358,Myra Singh,Corporate,East,West Bengal,Office Supplies,Binders,3,119.04,0.0,357.11,99.56,Standard Class,31,Female
ORD-00564,2023-02-26,CUST-0232,Aarav Chopra,Consumer,Central,Uttar Pradesh,Office Supplies,Art,4,127.63,0.4,306.31,14.16,Standard Class,30,Male
ORD-01434,2023-02-26,CUST-0115,Ishaan Patel,Consumer,Central,Chhattisgarh,Office Supplies,Paper,10,81.74,0.2,653.92,91.72,First Class,22,Male
ORD-00041,2023-02-26,CUST-0264,Aditya Sharma,Home Office,West,Gujarat,Office Supplies,Paper,6,31.87,0.0,191.24,48.51,First Class,45,Male
ORD-02266,2023-02-27,CUST-0104,Ananya Verma,Consumer,East,West Bengal,Office Supplies,Storage,2,52.4,0.15,89.09,14.5,First Class,33,Female
ORD-01546,2023-02-27,CUST-0245,Ananya Iyer,Home Office,West,Gujarat,Office Supplies,Storage,2,84.45,0.1,152.01,24.5,Standard Class,31,Male
ORD-01404,2023-02-27,CUST-0389,Kabir Nair,Corporate,Central,Madhya Pradesh,Furniture,Chairs,7,733.97,0.15,4367.12,199.98,Second Class,45,Female
ORD-02761,2023-02-28,CUST-0280,Ishaan Rao,Corporate,Central,Madhya Pradesh,Office Supplies,Binders,7,13.75,0.1,86.59,26.2,Standard Class,34,Male
ORD-01807,2023-02-28,CUST-0352,Tara Malhotra,Consumer,East,Odisha,Furniture,Bookcases,6,748.12,0.1,4039.87,272.43,Standard Class,59,Male
ORD-02987,2023-02-28,CUST-0024,Pooja Verma,Consumer,North,Haryana,Furniture,Bookcases,6,436.78,0.0,2620.66,300.57,Standard Class,53,Female
ORD-02079,2023-03-01,CUST-0154,Aditya Rao,Consumer,West,Rajasthan,Office Supplies,Paper,5,76.58,0.1,344.61,59.72,First Class,25,Female
ORD-02491,2023-03-01,CUST-0369,Sanjay Chopra,Consumer,East,Odisha,Furniture,Furnishings,5,57.81,0.0,289.04,32.06,Standard Class,48,Female
ORD-02430,2023-03-01,CUST-0303,Karan Rao,Consumer,South,Kerala,Office Supplies,Binders,1,94.57,0.2,75.66,25.62,Standard Class,48,Male
ORD-01117,2023-03-01,CUST-0354,Pooja Malhotra,Consumer,West,Rajasthan,Office Supplies,Paper,9,23.61,0.15,180.65,22.8,Second Class,44,Male
ORD-01539,2023-03-01,CUST-0257,Vivaan Sharma,Consumer,West,Maharashtra,Technology,Machines,7,1380.52,0.3,6764.54,207.44,Second Class,49,Female
ORD-02016,2023-03-02,CUST-0394,Riya Reddy,Corporate,Central,Uttar Pradesh,Furniture,Chairs,6,503.75,0.3,2115.77,-48.11,Standard Class,30,Female
ORD-00412,2023-03-02,CUST-0150,Riya Singh,Consumer,South,Tamil Nadu,Technology,Machines,7,701.65,0.0,4911.55,893.82,First Class,38,Female
ORD-02357,2023-03-02,CUST-0128,Arjun Iyer,Consumer,West,Maharashtra,Furniture,Chairs,2,125.35,0.15,213.09,24.55,Standard Class,36,Male
ORD-01915,2023-03-02,CUST-0121,Rohan Malhotra,Consumer,Central,Uttar Pradesh,Furniture,Tables,9,82.81,0.2,596.26,32.03,Second Class,54,Male
ORD-00338,2023-03-03,CUST-0286,Ananya Singh,Corporate,North,Delhi,Office Supplies,Paper,3,65.34,0.4,117.62,0.22,Standard Class,33,Female
ORD-00164,2023-03-03,CUST-0068,Kabir Mehta,Consumer,South,Tamil Nadu,Office Supplies,Storage,4,6.49,0.15,22.07,-7.02,Standard Class,22,Female
ORD-02017,2023-03-03,CUST-0221,Tara Joshi,Home Office,East,Bihar,Office Supplies,Storage,5,98.94,0.1,445.24,77.15,Standard Class,63,Female
ORD-02939,2023-03-03,CUST-0281,Ishaan Mehta,Corporate,South,Kerala,Office Supplies,Binders,6,71.64,0.15,365.34,52.04,First Class,52,Female
ORD-02086,2023-03-03,CUST-0022,Saanvi Patel,Consumer,South,Karnataka,Furniture,Chairs,1,237.29,0.0,237.29,32.24,Standard Class,58,Female
ORD-02108,2023-03-04,CUST-0380,Amit Sharma,Consumer,West,Maharashtra,Technology,Phones,10,376.0,0.1,3384.03,459.17,First Class,55,Female
ORD-02497,2023-03-04,CUST-0019,Meera Rao,Consumer,South,Tamil Nadu,Furniture,Tables,7,124.31,0.1,783.14,59.78,Standard Class,33,Male
ORD-02374,2023-03-04,CUST-0268,Neha Joshi,Consumer,Central,Madhya Pradesh,Furniture,Furnishings,5,475.62,0.15,2021.4,96.07,Second Class,61,Female
ORD-01339,2023-03-04,CUST-0002,Amit Kapoor,Corporate,North,Punjab,Technology,Phones,4,1336.58,0.2,4277.05,346.58,Same Day,50,Male
ORD-01246,2023-03-04,CUST-0339,Aarav Gupta,Consumer,West,Maharashtra,Office Supplies,Art,3,34.93,0.0,104.8,26.5,Second Class,39,Male
ORD-02773,2023-03-04,CUST-0324,Aarav Nair,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,1,78.13,0.0,78.13,11.97,Second Class,27,Male
ORD-01667,2023-03-05,CUST-0201,Meera Sharma,Consumer,South,Kerala,Office Supplies,Binders,5,13.58,0.2,54.3,20.55,Standard Class,39,Male
ORD-00170,2023-03-05,CUST-0214,Karan Joshi,Consumer,West,Rajasthan,Office Supplies,Art,2,141.69,0.0,283.37,68.43,Standard Class,22,Male
ORD-01131,2023-03-06,CUST-0036,Tara Mehta,Consumer,North,Punjab,Office Supplies,Paper,2,95.82,0.0,191.65,36.96,Second Class,49,Female
ORD-01144,2023-03-06,CUST-0264,Aditya Sharma,Home Office,West,Rajasthan,Office Supplies,Paper,11,137.1,0.15,1281.93,193.33,Standard Class,45,Male
ORD-01523,2023-03-06,CUST-0244,Sanjay Reddy,Home Office,South,Karnataka,Technology,Accessories,3,1393.25,0.0,4179.74,762.63,Standard Class,53,Female
ORD-02422,2023-03-06,CUST-0278,Tara Chopra,Home Office,North,Haryana,Office Supplies,Binders,9,79.02,0.1,640.02,140.87,Second Class,52,Male
ORD-01827,2023-03-07,CUST-0175,Ishaan Gupta,Corporate,East,Bihar,Office Supplies,Storage,6,49.9,0.2,239.5,44.77,First Class,56,Male
ORD-02348,2023-03-07,CUST-0325,Meera Sharma,Consumer,North,Punjab,Furniture,Tables,6,347.95,0.0,2087.72,256.28,Second Class,24,Female
ORD-02448,2023-03-07,CUST-0276,Saanvi Patel,Consumer,Central,Madhya Pradesh,Technology,Phones,8,746.95,0.0,5975.61,1088.73,Standard Class,51,Male
ORD-02244,2023-03-07,CUST-0155,Tara Bose,Consumer,North,Haryana,Office Supplies,Storage,10,82.66,0.15,702.6,120.29,Second Class,45,Male
ORD-01946,2023-03-07,CUST-0052,Riya Singh,Corporate,South,Karnataka,Technology,Copiers,7,302.5,0.1,1905.78,251.6,Standard Class,32,Female
ORD-00263,2023-03-08,CUST-0318,Diya Mehta,Corporate,West,Maharashtra,Office Supplies,Binders,5,89.33,0.0,446.63,94.34,First Class,50,Female
ORD-01778,2023-03-08,CUST-0226,Saanvi Joshi,Corporate,West,Rajasthan,Office Supplies,Binders,8,142.35,0.0,1138.78,293.23,Standard Class,39,Male
ORD-00315,2023-03-08,CUST-0214,Karan Joshi,Consumer,West,Maharashtra,Office Supplies,Binders,8,98.73,0.1,710.85,143.14,Standard Class,22,Male
ORD-01564,2023-03-08,CUST-0331,Ananya Kapoor,Home Office,East,West Bengal,Office Supplies,Storage,9,48.93,0.2,352.3,67.42,Standard Class,46,Female
ORD-02900,2023-03-08,CUST-0206,Vivaan Verma,Home Office,North,Haryana,Technology,Phones,4,842.43,0.0,3369.73,607.05,First Class,45,Male
ORD-00049,2023-03-08,CUST-0175,Ishaan Gupta,Corporate,East,Odisha,Office Supplies,Art,1,58.51,0.1,52.66,9.22,Standard Class,56,Male
ORD-01649,2023-03-08,CUST-0049,Aarav Joshi,Consumer,North,Punjab,Furniture,Chairs,1,407.93,0.1,367.14,33.6,Standard Class,53,Female
ORD-01409,2023-03-08,CUST-0332,Myra Mehta,Consumer,North,Haryana,Furniture,Furnishings,2,712.45,0.0,1424.9,160.26,Standard Class,50,Male
ORD-00907,2023-03-08,CUST-0064,Aditya Sharma,Consumer,North,Punjab,Office Supplies,Storage,10,18.4,0.2,147.21,22.47,First Class,23,Female
ORD-01535,2023-03-09,CUST-0148,Aarav Singh,Corporate,West,Maharashtra,Technology,Copiers,2,302.47,0.15,514.21,65.54,First Class,59,Male
ORD-01688,2023-03-09,CUST-0155,Tara Bose,Consumer,North,Haryana,Furniture,Bookcases,3,585.88,0.1,1581.86,127.18,Second Class,45,Male
ORD-01184,2023-03-09,CUST-0026,Vivaan Iyer,Consumer,North,Punjab,Office Supplies,Binders,9,140.55,0.15,1075.22,177.32,Second Class,53,Male
ORD-02105,2023-03-09,CUST-0200,Ishaan Chopra,Consumer,Central,Chhattisgarh,Furniture,Furnishings,6,202.59,0.15,1033.21,46.09,First Class,38,Male
ORD-01913,2023-03-10,CUST-0339,Aarav Gupta,Consumer,West,Gujarat,Technology,Copiers,5,492.15,0.4,1476.46,-31.03,First Class,39,Male
ORD-01647,2023-03-10,CUST-0291,Riya Sharma,Corporate,West,Gujarat,Technology,Copiers,8,416.91,0.1,3001.73,390.54,Second Class,25,Female
ORD-02049,2023-03-10,CUST-0055,Kabir Mehta,Home Office,East,West Bengal,Furniture,Tables,6,756.31,0.1,4084.08,298.47,Standard Class,30,Male
ORD-00254,2023-03-10,CUST-0294,Arjun Sharma,Consumer,South,Tamil Nadu,Office Supplies,Storage,8,97.06,0.0,776.49,195.93,Same Day,27,Female
ORD-00837,2023-03-10,CUST-0082,Arjun Nair,Home Office,South,Karnataka,Office Supplies,Paper,11,114.93,0.0,1264.22,312.1,Standard Class,24,Male
ORD-02704,2023-03-10,CUST-0273,Diya Chopra,Corporate,West,Gujarat,Furniture,Furnishings,5,136.25,0.15,579.06,36.48,Standard Class,58,Male
ORD-00571,2023-03-11,CUST-0143,Kabir Kapoor,Consumer,South,Kerala,Office Supplies,Storage,8,44.94,0.1,323.57,43.97,Second Class,37,Male
ORD-00991,2023-03-11,CUST-0302,Kabir Gupta,Consumer,North,Haryana,Office Supplies,Binders,10,136.88,0.0,1368.81,338.31,Second Class,55,Male
ORD-01305,2023-03-11,CUST-0340,Neha Joshi,Corporate,North,Delhi,Office Supplies,Storage,1,47.82,0.15,40.65,9.42,Standard Class,30,Female
ORD-00115,2023-03-12,CUST-0063,Karan Singh,Corporate,North,Delhi,Furniture,Chairs,11,235.67,0.15,2203.51,115.31,Same Day,59,Male
ORD-01916,2023-03-12,CUST-0364,Kabir Rao,Consumer,South,Kerala,Furniture,Furnishings,11,476.72,0.0,5243.95,635.78,Standard Class,27,Male
ORD-01283,2023-03-12,CUST-0003,Diya Chopra,Corporate,East,Bihar,Furniture,Tables,4,791.99,0.2,2534.36,32.73,Standard Class,27,Female
ORD-00635,2023-03-12,CUST-0211,Rohan Joshi,Consumer,South,Tamil Nadu,Furniture,Bookcases,1,284.1,0.0,284.1,35.38,Second Class,55,Male
ORD-01492,2023-03-13,CUST-0167,Priya Nair,Home Office,West,Gujarat,Furniture,Chairs,9,582.52,0.1,4718.39,340.85,Second Class,30,Female
ORD-02085,2023-03-13,CUST-0197,Aditya Verma,Home Office,North,Delhi,Office Supplies,Binders,7,107.43,0.0,751.98,182.95,Second Class,25,Male
ORD-00626,2023-03-13,CUST-0114,Priya Patel,Corporate,West,Maharashtra,Technology,Machines,2,1029.25,0.15,1749.73,184.03,Standard Class,26,Male
ORD-02359,2023-03-13,CUST-0152,Diya Iyer,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,7,74.96,0.15,446.04,90.14,Standard Class,60,Female
ORD-02634,2023-03-14,CUST-0182,Aditya Joshi,Home Office,East,West Bengal,Furniture,Chairs,8,779.94,0.1,5615.57,390.1,Standard Class,47,Female
ORD-02911,2023-03-14,CUST-0383,Aarav Verma,Consumer,West,Maharashtra,Office Supplies,Binders,4,60.9,0.0,243.59,51.65,Standard Class,59,Male
ORD-01316,2023-03-14,CUST-0205,Amit Joshi,Consumer,North,Delhi,Office Supplies,Binders,10,108.3,0.1,974.67,213.12,Second Class,20,Female
ORD-02514,2023-03-15,CUST-0186,Myra Malhotra,Corporate,Central,Uttar Pradesh,Furniture,Tables,2,180.38,0.0,360.75,30.0,Second Class,25,Female
ORD-01744,2023-03-15,CUST-0017,Amit Bose,Consumer,South,Karnataka,Office Supplies,Binders,7,112.21,0.1,706.95,156.99,Second Class,56,Male
ORD-01997,2023-03-15,CUST-0390,Aditya Reddy,Consumer,East,West Bengal,Furniture,Bookcases,9,654.72,0.2,4713.99,93.37,Second Class,60,Female
ORD-02406,2023-03-15,CUST-0379,Aarav Verma,Corporate,Central,Chhattisgarh,Office Supplies,Art,1,60.17,0.15,51.14,9.16,Same Day,45,Female
ORD-01630,2023-03-16,CUST-0043,Sanjay Chopra,Corporate,North,Punjab,Technology,Accessories,7,816.07,0.1,5141.23,674.11,First Class,36,Female
ORD-00136,2023-03-16,CUST-0378,Aarav Nair,Corporate,North,Punjab,Furniture,Furnishings,7,248.48,0.2,1391.47,20.86,Second Class,40,Male
ORD-00028,2023-03-16,CUST-0066,Amit Bose,Consumer,North,Delhi,Furniture,Bookcases,8,261.82,0.1,1885.13,109.92,Standard Class,22,Male
ORD-02611,2023-03-16,CUST-0216,Ishaan Nair,Consumer,North,Punjab,Technology,Machines,4,1018.0,0.0,4072.02,717.28,Second Class,25,Male
ORD-01776,2023-03-16,CUST-0011,Priya Verma,Corporate,West,Maharashtra,Furniture,Furnishings,7,530.42,0.15,3155.97,123.7,Standard Class,24,Male
ORD-02952,2023-03-17,CUST-0264,Aditya Sharma,Home Office,West,Gujarat,Technology,Copiers,7,874.56,0.0,6121.89,1087.87,Standard Class,45,Male
ORD-02886,2023-03-17,CUST-0219,Diya Iyer,Consumer,North,Punjab,Office Supplies,Art,11,19.95,0.0,219.4,61.89,Second Class,42,Female
ORD-02080,2023-03-18,CUST-0229,Vivaan Bose,Consumer,Central,Uttar Pradesh,Office Supplies,Art,8,91.78,0.15,624.12,112.0,Standard Class,28,Female
ORD-01219,2023-03-18,CUST-0307,Ananya Chopra,Consumer,South,Tamil Nadu,Furniture,Chairs,4,336.69,0.1,1212.09,68.74,Standard Class,46,Female
ORD-02651,2023-03-18,CUST-0188,Pooja Singh,Corporate,Central,Chhattisgarh,Technology,Copiers,3,496.52,0.1,1340.6,186.22,First Class,57,Female
ORD-02387,2023-03-19,CUST-0383,Aarav Verma,Consumer,West,Gujarat,Technology,Copiers,4,1111.56,0.0,4446.24,815.21,Standard Class,59,Male
ORD-00185,2023-03-19,CUST-0333,Arjun Patel,Consumer,North,Haryana,Furniture,Tables,11,451.53,0.0,4966.79,582.01,Standard Class,55,Male
ORD-01761,2023-03-20,CUST-0260,Aditya Joshi,Consumer,Central,Chhattisgarh,Furniture,Chairs,5,159.82,0.2,639.28,16.39,First Class,56,Female
ORD-02273,2023-03-20,CUST-0397,Arjun Chopra,Consumer,East,West Bengal,Technology,Machines,11,573.97,0.2,5050.95,401.15,Standard Class,26,Female
ORD-00138,2023-03-20,CUST-0056,Ananya Mehta,Home Office,South,Tamil Nadu,Technology,Copiers,7,1279.72,0.0,8958.02,1605.37,Same Day,42,Male
ORD-01852,2023-03-20,CUST-0383,Aarav Verma,Consumer,West,Maharashtra,Technology,Accessories,6,683.57,0.0,4101.4,747.54,Same Day,59,Male
ORD-00617,2023-03-20,CUST-0120,Vivaan Nair,Consumer,West,Rajasthan,Furniture,Chairs,1,660.66,0.3,462.46,-9.51,Second Class,57,Female
ORD-00823,2023-03-21,CUST-0040,Sanjay Malhotra,Consumer,South,Karnataka,Furniture,Tables,10,198.77,0.2,1590.14,35.04,Standard Class,48,Male
ORD-02733,2023-03-21,CUST-0244,Sanjay Reddy,Home Office,South,Tamil Nadu,Furniture,Chairs,6,558.55,0.0,3351.3,401.75,Standard Class,53,Female
ORD-00282,2023-03-21,CUST-0034,Priya Nair,Consumer,Central,Madhya Pradesh,Furniture,Tables,9,460.49,0.0,4144.44,498.16,First Class,43,Female
ORD-00800,2023-03-21,CUST-0169,Diya Kapoor,Corporate,East,Odisha,Furniture,Bookcases,5,522.13,0.2,2088.53,51.37,First Class,50,Male
ORD-00620,2023-03-21,CUST-0196,Myra Patel,Home Office,North,Delhi,Office Supplies,Art,6,77.71,0.1,419.63,78.54,First Class,24,Female
ORD-02412,2023-03-21,CUST-0202,Diya Bose,Consumer,East,West Bengal,Office Supplies,Binders,1,116.13,0.4,69.68,-16.14,Standard Class,52,Male
ORD-00355,2023-03-22,CUST-0175,Ishaan Gupta,Corporate,East,Odisha,Technology,Phones,4,1149.94,0.0,4599.74,847.94,Standard Class,56,Male
ORD-01557,2023-03-22,CUST-0143,Kabir Kapoor,Consumer,South,Tamil Nadu,Office Supplies,Paper,7,86.48,0.2,484.31,89.28,Standard Class,37,Male
ORD-00870,2023-03-22,CUST-0158,Saanvi Iyer,Consumer,South,Karnataka,Office Supplies,Paper,6,82.36,0.4,296.49,29.34,First Class,25,Female
ORD-00954,2023-03-22,CUST-0243,Karan Mehta,Corporate,East,West Bengal,Furniture,Tables,3,135.69,0.0,407.06,40.25,Standard Class,28,Female
ORD-00411,2023-03-23,CUST-0231,Diya Chopra,Corporate,East,Bihar,Office Supplies,Binders,6,123.6,0.1,667.47,140.46,Standard Class,28,Female
ORD-02122,2023-03-23,CUST-0104,Ananya Verma,Consumer,East,West Bengal,Office Supplies,Storage,10,65.69,0.4,394.13,21.44,Standard Class,33,Female
ORD-01344,2023-03-23,CUST-0063,Karan Singh,Corporate,North,Punjab,Office Supplies,Storage,3,8.49,0.0,25.47,3.27,Standard Class,59,Male
ORD-01046,2023-03-24,CUST-0041,Diya Bose,Consumer,North,Delhi,Furniture,Furnishings,5,521.21,0.4,1563.63,-105.15,Standard Class,23,Male
ORD-02667,2023-03-24,CUST-0244,Sanjay Reddy,Home Office,South,Karnataka,Office Supplies,Binders,9,38.6,0.0,347.42,88.95,Standard Class,53,Female
ORD-01534,2023-03-24,CUST-0120,Vivaan Nair,Consumer,West,Rajasthan,Furniture,Tables,5,352.97,0.15,1500.11,61.4,First Class,57,Female
ORD-02019,2023-03-25,CUST-0093,Ananya Nair,Consumer,North,Haryana,Furniture,Bookcases,11,228.93,0.0,2518.21,299.78,Standard Class,41,Male
ORD-01636,2023-03-26,CUST-0388,Riya Reddy,Consumer,West,Maharashtra,Technology,Machines,6,527.4,0.0,3164.43,571.32,Same Day,29,Female
ORD-00840,2023-03-27,CUST-0153,Aditya Bose,Corporate,Central,Uttar Pradesh,Technology,Phones,3,1241.38,0.15,3165.53,335.79,Standard Class,56,Female
ORD-02654,2023-03-27,CUST-0360,Diya Mehta,Consumer,South,Karnataka,Furniture,Bookcases,9,697.79,0.15,5338.07,229.34,Second Class,55,Male
ORD-00990,2023-03-27,CUST-0352,Tara Malhotra,Consumer,East,Odisha,Furniture,Chairs,6,176.95,0.0,1061.72,135.75,Same Day,59,Male
ORD-00248,2023-03-27,CUST-0350,Aditya Gupta,Corporate,West,Gujarat,Office Supplies,Binders,5,5.24,0.1,23.57,16.03,Second Class,45,Female
ORD-02792,2023-03-27,CUST-0066,Amit Bose,Consumer,North,Delhi,Furniture,Bookcases,1,759.43,0.0,759.43,101.26,Standard Class,22,Male
ORD-00530,2023-03-27,CUST-0134,Tara Patel,Corporate,South,Tamil Nadu,Technology,Accessories,6,535.73,0.0,3214.37,591.61,Same Day,36,Male
ORD-00418,2023-03-27,CUST-0388,Riya Reddy,Consumer,West,Maharashtra,Office Supplies,Storage,9,129.97,0.1,1052.78,202.45,Second Class,29,Female
